,silhouette_score
74453,-0.604690211942927
74455,-0.7604268017022121
74464,-0.7354546158332367
74466,-0.5377628061094927
74467,-0.6639699673328604
74468,-0.7248312097028464
74469,-0.904548316408784
74470,-0.8673077487031031
74472,-0.8615164114076761
74477,-0.7789848119515644
74478,-0.6557120544739243
74479,-0.835656098662417
74480,-0.7894451764172062
74481,-0.8996524693088545
74485,-0.9187006055871084
74486,-0.7590735357409829
74488,-0.8711963444786094
74490,-0.9100795213003778
74492,-0.7975845362527512
74493,-0.6503712089205966
74498,-0.7785373887411117
74499,-0.7647932335844005
74504,-0.7944361836133045
74511,-0.7552991370687432
74513,-0.7111024147948803
74519,-0.8746294228616144
74521,-0.7544596459605705
74522,-0.7137588760248965
74525,-0.7333808750271511
74528,-0.8033961133223299
74530,-0.8773542342617401
74533,-0.7157881557591101
74548,-0.903229727781046
74549,-0.6736711539520917
74551,-0.6712770525887761
74552,-0.6826419865638735
74556,-0.8510671526156531
74558,-0.8631810572287628
74559,-0.8612498288325738
74561,-0.8028541139902666
74562,-0.7710390933249642
74563,-0.7664366576009604
74568,-0.7958053047505692
74569,-0.6779663943125397
74570,-0.592085073593936
74571,-0.8983482685336579
74574,-0.8032543535911839
74577,-0.6471629256174273
74580,-0.8342001717658449
74585,-0.6461215094559757
74589,-0.7115033942840941
74596,-0.8422446195235281
74600,-0.5993178106046932
74603,-0.7875392643600125
74610,-0.6885032860361902
74614,-0.8729269604477266
74616,-0.7995709390862634
74617,-0.5503914668401083
74626,-0.9431170083596614
74637,-0.8684533555383513
74645,-0.9430640455379414
74646,-0.9163161935704888
74648,-0.6918414024218997
74649,-0.9122800587846264
74653,-0.7936815924442419
74663,-0.8756232964983526
74665,-0.8236207448037862
74666,-0.8484619861679642
74670,-0.845716394067677
74673,-0.8146850028895911
74675,-0.911794110795046
74682,-0.7456182822249771
74685,-0.8890483618892396
74686,-0.8736788388928671
74691,-0.6505308449460393
74694,-0.661219012455563
74703,-0.7198062236814823
74708,0.1451796569170983
74711,-0.7221558561113794
74716,-0.8608401316386548
74717,-0.7972395443929419
74718,-0.7137570314831323
74720,-0.919585889368434
74729,-0.8905590698786165
74732,-0.9134056772100656
74734,-0.8616024783479108
74735,-0.8196537170353735
74737,-0.6218015914884648
74741,-0.6279955403881419
74747,-0.8481716805882068
74748,-0.913239663533956
74753,-0.8725046473303496
74754,-0.7782845115801511
74760,-0.8741084007788696
74761,-0.8455055400108427
74762,-0.8112572512514302
74763,-0.6154964505616638
74764,-0.8256749859968271
74766,-0.7545879456436886
74769,-0.7807718022752379
74770,-0.9209248716014744
74772,-0.7792809714927132
74775,-0.610190904554577
74776,-0.6560436068535522
74777,-0.7725757156527944
74778,-0.5925471669552038
74781,-0.6709397343485792
74782,-0.8669930383224623
74838,-0.6004916968144143
74840,-0.5147578507704583
74841,-0.5803230438752052
74843,-0.8488289832784051
74847,-0.5754200378630792
74854,-0.8878359153125048
74855,-0.8614579581699151
74868,-0.7640719702573728
74890,-0.860506381825757
74892,-0.9195347478358772
74895,-0.8002562106343891
74901,-0.8451485299181988
74910,-0.0792859477098665
74914,-0.8821868087518762
74915,-0.6894335484840723
74918,-0.8113677852989643
74919,-0.8643087119052393
74934,-0.6763949007256483
74954,-0.5169582340194062
74978,-0.8023014013725103
74987,-0.3271893913728578
74996,-0.6131740076824026
74998,-0.7931504147641492
75002,-0.8541760395348096
75007,-0.717074345865406
75010,-0.844219526771171
75013,-0.7841363453327832
75015,-0.9175667772212746
75019,-0.7882974149160197
75029,-0.6429196292219488
75033,-0.789861449634545
75040,-0.8538325562532142
75050,-0.8061992122772029
75051,-0.5654873057009447
75062,-0.561134449149768
75064,-0.8262799477658609
75071,-0.7103036204998303
75079,-0.8813279998582382
75083,-0.8401406939930187
75087,-0.8317987208921042
75089,-0.6424727029325364
75097,-0.3308762000119908
75099,-0.8286868326941427
75104,-0.7262906621188527
75122,-0.8424743493013582
75124,-0.8948449140074987
75125,0.1223343278995508
75137,-0.6952991486717535
75140,-0.7823320632621037
75141,-0.8029999079830492
75146,-0.7963071572905572
75172,-0.7825938062893598
75173,-0.939894129675682
75178,-0.8830423958232735
75180,-0.9148094535242672
75185,0.0019487939789582
751864,-0.7715324868055131
751865,-0.7768420845651247
75196,-0.8591026652426691
75199,-0.8006852022268941
75202,-0.8284714803425355
75209,-0.6863087433496459
75210,-0.7976593768374369
75212,-0.6291471553209675
75216,-0.5914284203584333
75219,-0.863379708287188
75221,-0.6589382624978691
75234,-0.5469590929540654
75258,-0.7836190024370355
75266,-0.7132929697496802
75269,-0.7485686955089007
75272,-0.8890200748125682
75273,-0.7927375827333811
75275,-0.9005199158663855
75276,-0.7925674606881332
75284,-0.87563551660088
75288,-0.7543851099680805
75291,-0.916737106872904
75292,-0.6525015097297091
75296,-0.7528336809487676
75302,-0.5883625665312894
75305,-0.726697123952367
75311,-0.8271695769440209
75316,-0.6350906267350498
75317,-0.8082547459026861
75320,-0.6797605182738834
75328,-0.5686117742310377
75329,-0.7917304302380517
75338,-0.8704635936476942
75339,-0.5403644019382148
75345,-0.943585045031762
75352,-0.6695014711679351
75368,-0.8018034416169322
75387,-0.826844576417771
75388,-0.5999735601416656
75396,-0.8827809306601823
75398,-0.6670304102501606
75400,-0.0583822526235428
75404,-0.907712737420276
75406,-0.6095633349164191
75409,-0.7724574566367095
75410,-0.6287276829287316
75415,-0.6165379859613421
75416,-0.6687618743776295
75420,-0.6144767684023976
75422,-0.5740054156577911
75423,-0.8386866251170866
75424,-0.8775591385286179
75425,-0.8374646448101919
75426,-0.8983319343349351
75429,-0.8753045515170477
75430,-0.8456304273105781
75434,-0.8150265475943089
75437,-0.8097499185678456
75439,-0.8197401166071704
75444,-0.7185536573330151
75452,-0.6587344998712621
75453,-0.5992194588188512
75454,-0.6028611756541999
75456,-0.8948842246748943
75458,-0.8332442740835188
75459,-0.879940845709996
75462,-0.8739177403226721
75465,-0.9245579415350508
75467,-0.7987282546035128
75469,-0.8828381817997755
75470,-0.912926820151782
75471,-0.58129285392936
75472,-0.8818076156036769
75475,-0.8205039370730977
75477,-0.9082138615333808
75480,-0.8780315169207006
75482,-0.6326715188449213
75483,-0.6495668643899841
75485,-0.924440623564702
75495,-0.6119008553475801
75497,-0.9296720242915316
75502,-0.8782669489110362
75504,-0.925070302041048
75507,-0.9362999357285052
75509,-0.3162095929285867
75510,-0.8501278641207034
75512,-0.9182207835680036
75514,-0.8813112084689313
75516,-0.7266375691822107
75524,-0.9039294402125588
75526,-0.9048920424710142
75528,-0.8911138111202845
75530,-0.7038556063711111
75533,-0.8002567408856438
75538,-0.7601292992691809
75540,-0.831197732140135
75541,-0.9342912215033148
75547,-0.6359185862490234
75552,-0.8338338120084544
75553,-0.6686645117936628
75555,-0.8742995081059372
75556,-0.8201956623141741
75558,-0.8495101326293552
75560,-0.6686831318712747
75563,-0.8172298810390065
75564,-0.5921463981631372
75565,-0.7728729277717452
75568,-0.8997674212178204
75571,-0.891142133536285
75572,-0.6702951570116058
75573,-0.8938719636212421
75577,-0.4388848029663702
75578,-0.7558106235430562
75580,-0.8678974196259635
75581,-0.8888653048836321
75586,-0.4745027727489913
75590,-0.6831973758636024
75593,-0.5507399953466934
75596,-0.2367767083888131
75597,-0.6781354389753216
75599,-0.8910232012087732
75600,-0.7577455725008078
75604,-0.8773429780975835
75605,-0.6212052394468365
75607,-0.6870890974099676
75608,-0.5349861625258474
75610,-0.7586860135364564
75612,-0.6141285852009727
75613,-0.5545127141601273
75616,-0.7441877009442709
75617,-0.4432585473456298
75619,-0.6816566674362241
75620,-0.6233652564004365
75622,-0.9147880788722909
75623,-0.7502654385339654
75624,-0.6906191014380667
75625,-0.8529922626730964
75627,-0.6793342943973603
75641,-0.8215469099183501
75642,-0.8608316830357082
75645,-0.8722647410296117
75646,-0.7890738427941074
75647,-0.9040605637200612
75656,-0.8758652227789535
75657,-0.8975008605139859
75659,-0.7997251543070076
75660,-0.63429899500096
75665,-0.6815443707769443
75667,-0.7368550258663659
75668,-0.7440320478826982
75669,-0.7862031882597521
75671,-0.703884106543979
75677,-0.9404768719222862
75678,-0.6924218918111211
75686,-0.8494106628215298
75687,-0.7060175310401485
75689,-0.6628088309659714
75690,-0.8610524420005019
75691,-0.8595734937153232
75692,-0.5914031456332451
75695,-0.6701962095951393
75697,-0.9083166268881298
75698,-0.725773819666309
75705,-0.6081963620981393
75706,-0.8442073927771251
75710,-0.8394193917543422
75712,-0.6933704219933119
75717,-0.5694119725374562
75718,-0.8537002446569433
75721,-0.8513834733969775
75723,-0.8185497447324427
75725,-0.5794571212121866
75729,-0.8017295552233413
75731,-0.6519808763450379
75732,-0.8636405670210969
75734,-0.6233217041212039
75735,-0.7852002387970228
75736,-0.4829374209982318
75739,-0.6033679010396129
75740,-0.6223360476814355
75744,-0.7107996455336463
75746,-0.8478279579040261
75747,-0.734573580199956
75750,-0.8431928827519427
75751,-0.6369702209147879
75753,-0.8513613340365725
75758,-0.7076884251616073
75761,-0.8961088610218793
75763,-0.6546064920368321
75764,-0.5995500001999865
75766,-0.9001906360888446
75767,-0.7620321752575938
75769,-0.7174512305650721
75770,-0.8332327342224866
75772,-0.903009927019952
75773,-0.6722334977469889
75775,0.1080687667894164
75777,-0.728685645636646
75778,-0.6672332387884631
75782,-0.4872882236485291
75784,-0.6077429216489779
75785,-0.6994758660146809
75786,-0.6201637870399354
75788,-0.6409320468069066
75796,-0.7579531431260219
75799,-0.9009080653257144
75801,-0.8005589375052641
75805,-0.6987159536560125
75811,-0.6689418156778524
75812,-0.5995337724581254
75820,-0.7830119363320401
75823,-0.6354127088508515
75826,-0.4840502773148771
75828,-0.7011741913798795
75829,-0.1929318499005316
75835,-0.2574265216396806
75841,-0.5094463383986029
75847,-0.594614119663281
75859,-0.8100484836633896
75860,-0.8905565120709404
75861,0.0233715322665511
75863,-0.913064976059016
75869,-0.6454752915259014
75870,-0.8739221186186884
75871,-0.8256056953168354
75886,-0.9153116039898972
75894,-0.7545338734970151
75901,-0.672091824366304
75905,-0.8915914925304653
75906,-0.7763698583329168
75909,-0.5180477500964074
75914,-0.626712637069797
75939,-0.8029441308081907
75953,-0.8842514616083212
75956,-0.5307542594780218
75964,-0.6201887722341112
75965,-0.5994013169678932
75973,-0.552984200523832
75974,-0.6537276730206998
75985,-0.8491690579788611
75986,-0.8267625031139444
75991,-0.6853297225200151
76002,-0.9192467367536112
76007,-0.6005321402382958
76014,-0.6493652364160766
76022,-0.5819683047666244
76025,-0.7393880148719169
76041,-0.7307330877233911
76044,-0.8153901321881578
76051,-0.5974142416782637
76055,-0.5454027381744078
76071,-0.6424743891311413
76072,-0.9403171689562204
76073,-0.6361473906723413
76074,-0.7013771979234851
76080,-0.7683936582783071
76088,-0.5812277174554665
76089,-0.5812177079444665
76108,-0.6102458398586105
76113,-0.8877214266646676
76117,-0.6897186577949606
76123,-0.6540068780358564
76130,-0.6706022716542658
76131,-0.8452649335712266
76132,-0.7840021503316449
76137,-0.7253383689911099
76138,-0.6620632980397897
76142,-0.8062018675947108
76156,-0.8647598389002287
76157,-0.8198763393889139
76161,-0.7310582039918342
76166,-0.8467287746877746
76167,-0.8807851605958515
76178,-0.6430166824939342
76179,-0.7504598282303019
76183,-0.7329666186706586
76184,-0.7833813847439249
76187,-0.5741630360042054
76192,-0.6527710972098609
76199,-0.5312380516901001
76205,-0.6963040932871939
76206,-0.8824170784857134
76217,-0.7333426087417846
76219,-0.6743817388802206
76223,-0.5899723716970451
76229,-0.8495428331993115
76233,-0.5571309827345101
76238,-0.6392738598179203
76246,-0.6512529628605378
76251,-0.6169693575550144
76252,-0.6607901489807715
76257,-0.8620171610604236
76260,-0.7120483662984121
76261,-0.931443626664022
76263,-0.8430797843599439
76265,-0.8328805016362185
76267,-0.7908097257177498
76273,-0.6504593670000155
76279,-0.9350565022603512
76281,-0.4962615954635159
76282,-0.916795135547848
76293,-0.6395171202154204
76294,-0.9222468643864444
76295,-0.5843484098368358
76299,-0.6359010419058881
76302,-0.5964253153429132
76303,-0.7840939468023698
76306,-0.7948950900289944
76308,-0.6015097621573192
76332,-0.7921786909483644
76338,-0.7030828317182327
76355,-0.8361879651473885
76357,-0.8475775308990234
76365,-0.913109118010842
76366,-0.6893512710612175
76367,-0.8909100541798893
76373,-0.9201648042147264
76375,-0.764584375978232
76376,-0.6394877972862831
76378,-0.9154801883390056
76380,-0.6652225293208001
76382,-0.905773304012538
76383,-0.9332532802501036
76386,-0.7739888653139639
76389,-0.618613957893572
76390,-0.8433654631064685
76399,-0.6144651921154048
76400,-0.7275030493999537
76405,-0.8398279206759154
76406,-0.8467669820908882
76408,-0.8655358246235975
76411,-0.7682254053471657
76413,-0.7946169272478807
76415,-0.8999574424971983
76416,-0.5968607948402351
76421,-0.8224996725788709
76425,-0.7122778266547684
76426,-0.9351306971105297
76429,-0.6939982320226739
76438,-0.6195863309500083
76441,-0.8863667934945494
76444,-0.1469326180584721
76448,-0.7570802397583056
76453,-0.9227445148382132
76454,-0.7155850597194456
76457,-0.7737284996890038
76459,-0.7556925054536331
76464,-0.80646901185366
76467,-0.8036026919638053
76469,-0.8118094928150272
76477,-0.7900785380136676
76478,-0.8067506776145105
76479,-0.6150052753506869
76482,-0.7442318613234546
76483,-0.791858284205742
76485,-0.6907727165070052
76486,-0.9200820869736364
76487,-0.7453005572457964
76491,-0.788321443230023
76497,-0.6128291404759711
76498,-0.6563660327506612
76499,-0.5719176721887798
76500,-0.7372010749573552
76501,-0.6889024152162839
76507,-0.9036711094125308
76509,-0.8880984317632411
76510,-0.5600063411858891
76522,-0.5775024831829336
76524,-0.6510231237529535
76527,-0.7736814039681341
76539,-0.612552999905464
76547,-0.6354687109522914
76551,-0.7485343913277173
76559,-0.6909180398280971
76560,-0.8306516945078941
76561,-0.7625628528081905
76563,-0.5928158772105387
76566,-0.7656870564602349
76568,-0.6342690923434471
76571,-0.7869513613927487
76572,-0.4149146033282608
76573,-0.9504521915238492
76574,-0.8836173695884275
76577,-0.6459458777948736
76580,-0.8294027852792969
76582,-0.6104850692765921
76585,-0.4573735876037393
76589,-0.9113402604491532
76594,-0.6460834655758613
76606,-0.410467262081742
76608,-0.8199258699544653
76612,-0.9073374572539034
76614,-0.6455871758029554
76615,-0.8862587236262279
76626,-0.656741454728459
76627,-0.3954837271158566
76629,-0.8857684933486377
76630,-0.8488129420205528
76633,-0.5843224443514818
76645,-0.7319872688725424
76646,-0.4147618848037737
76650,-0.7979515516313452
76651,-0.5180873916672271
76652,-0.8908954977317732
76654,-0.6529381320027599
76658,-0.8490083556136856
76668,-0.7890927975038687
76670,-0.7350268062764409
76681,-0.892211145804919
76686,-0.6996243957225793
76687,-0.6452458586095767
76688,-0.6634173334622578
76703,-0.9369806997583991
76705,-0.8995259535683202
76709,-0.5694547227637065
76713,-0.9073097271419256
76718,-0.8891560775385148
76719,-0.5251867293760409
76722,-0.8689369369308858
76737,-0.6641875854365642
76740,-0.5806706174765702
76742,-0.5742439095813078
76743,-0.9085591624109816
76747,-0.836223719784279
76758,-0.8697338328837094
76763,-0.7974113848509907
76768,-0.6469315777524252
